Francesco Landini
Francesco Mancini
Francesco Manelli
Francesco Manfredini
Francesco Maria Bassani
Francesco Maria Veracini
Francesco Morlacchi
Francesco Nicola Fago
Francesco Pollini
Francesco Provenzale
Francesco Rasi
Francesco Rognoni Taeggio
Francesco Rovigo
Francesco Sacrati
Francesco Scarlatti
Francesco Soriano
Francesco Spinacino
Francesco Turini
Francesco Usper
Francesco Uttini
Francesco da Milano
Francesco de Layolle
Franchinus Gaffurius
Francis Boott
Francis Edward Bache
Francis Ireland
Francis Jackson
Francis Pilkington
Francis Poulenc
Francis Thorne
Francisco Alonso
Francisco António de Almeida
Francisco Asenjo Barbieri
Francisco Braga
Francisco Canaro
Francisco Correa de Arauxo
Francisco Guerau
Francisco Guerrero
Francisco Guerrero Marín
Francisco Lopez Capillas
Francisco Losada
Francisco Mignone
Francisco Núñez
Francisco Tárrega
Francisco Valls
Francisco de Peñalosa
Francisco de la Torre
Franciscus Bossinensis
Franciszek Lessel
Franciszek Mirecki
Franco Alfano
Franco Donatoni
Franco Evangelisti
Franco Leoni
Franco Mannino
Franco Margola
Franco Vittadini
Franghiz Ali-Zadeh
Frank Bridge
Frank Corcoran
Frank Ferko
Frank La Rocca
Frank Lewin
Frank Loesser
Frank Martin
Frank Michael Beyer
Frank Proto
Frank Ricotti
Frank Ticheli
Frank Zappa
Frankie Trumbauer
Frans Geysen
Frantisek Brixi
František Domažlický
František Jiránek
František Tůma
František Xaver Dušek
František Xaver Pokorný
František Škroup
Franz Abt
Franz Anton Hoffmeister
Franz Anton Morgenroth
Franz Asplmayr
Franz Behr
Franz Benda
Franz Bendel
Franz Berwald
Franz Cramer
Franz Danzi
Franz Doppler
Franz Grill
Franz Hitz
Franz Hummel
Franz Ignaz Beck
Franz Jakob Freystädtler
Franz Krenn
Franz Krommer
Franz Lauska
Franz Lehrndorfer
Franz Lehár
Franz Liszt
Franz Nikolaus Novotny
Franz Paul Lachner
Franz Schmidt
Franz Schreker
Franz Schubert
Franz Tausch
Franz Tunder
Franz Volkert
Franz Waxman
Franz Xaver Biebl
Franz Xaver Gruber
Franz Xaver Hammer
Franz Xaver Mozart
Franz Xaver Murschhauser
Franz Xaver Neruda
Franz Xaver Richter
Franz Xaver Schnyder von Wartensee
Franz Xaver Süssmayr
Franz Xaver Witt
Franz von Suppé
François Bayle
François Bazin
François Borne
François Bouvard
François Colin de Blamont
François Couperin
François Devienne
François Dufault
François Francoeur
François Joseph Naderman
François Martin
François Rabbath
François Rebel
François Roberday
François d'Agincourt
François de Fossa
François van Campenhout
François-Adrien Boieldieu
François-André Danican Philidor
François-Bernard Mâche
François-Hippolyte Barthélemon
François-Joseph Fétis
François-Joseph Gossec
François-Louis Perne
Françoise Barrière
Fred Lerdahl
Fred Momotenko
Fred Raymond
Frederic Archer
Frederic Austin
Frederic Cliffe
Frederic Cowen
Frederic Ernest Fesca
Frederic Rzewski
Frederick A. Fox
Frederick Ayres
Frederick Bianchi
Frederick C. Tillis
Frederick Converse
Frederick Corder
Frederick Delius
Frederick Grant Gleason
Frederick Jacobi
Frederick May
Frederick Ouseley
Frederik Magle
Fredrik Pacius
Fredrik Sixten
Fridtjof Backer-Grøndahl
Friedhelm Döhl
Friedrich Baumfelder
Friedrich Benda
Friedrich Burgmüller
Friedrich Christian Hermann Uber
Friedrich Dotzauer
Friedrich Dülon
Friedrich Funcke
Friedrich Gernsheim
Friedrich Gulda
Friedrich Hartmann Graf
Friedrich Heinrich Himmel
Friedrich Hieronymus Truhn
Friedrich Kalkbrenner
Friedrich Kiel
Friedrich Klose
Friedrich Kuhlau
Friedrich Ludwig Aemilius Kunzen
Friedrich Schröder
Friedrich Wilhelm Berner
Friedrich Wilhelm Kücken
Friedrich Wilhelm Rust
Friedrich Wilhelm Zachow
Friedrich Witt
Friedrich Zehm
Friedrich von Flotow
Frigyes Hidas
Fritz Andersen
Fritz Bovet
Fritz Brun
Fritz Kreisler
Fritz Seitz
Fromental Halévy
Frédéric Alfred d'Erlanger
Frédéric Blasius
Frédéric Bérat
Frédéric Chopin
Frédéric Devreese
Frédéric Viret
Fèlix Astol i Artés
Félicien-César David
Félix Godefroid
G. Dupoitt
Gabriel Fauré
Gabriel Pierné
Gabriela Lena Frank
Gabriele Leone
Gabrielle Ferrari
Gaetano Amadeo
Gaetano Besozzi
Gaetano Braga
Gaetano Brunetti
Gaetano Donizetti
Gaetano Greco
Gaetano Latilla
Gaetano Pugnani
Gaetano Veneziano
Gail Kubik
Galina Ustvolskaya
Gamal Abdel-Rahim
Gara Garayev
Garbis Aprikian
Gareth Farr
Gary Carpenter
Gaspar Cassadó
Gaspar Fernandes
Gaspar Sanz
Gaspar de Verlit
Gaspar van Weerbeke
Gaspard Corrette
Gaspard Le Roux
Gaspare Spontini
Gasparo Alberti
Gasparo Angiolini
Gaston Litaize
Gautier de Coincy
Gavin Bryars
Gayane C'ebotaryan
Geirr Tveitt
Geminiano Giacomelli
Gena Branscombe
Gene Pritsker
Geneviève Calame
Geoffrey Burgon
Geoffrey Bush
Geoffrey Grey
Geoffrey Molyneux Palmer
Geoffrey Toye
Georg Benda
Georg Böhm
Georg Caspar Schürmann
Georg Christoph Bach
Georg Christoph Biller
Georg Christoph Strattner
Georg Christoph Wagenseil
Georg Dietrich Leyding
Georg Druschetzky
Georg Forster
Georg Friedrich Haas
Georg Friedrich Kauffmann
Georg Gebel
Georg Gerson
Georg Jarno
Georg Joseph Vogler
Georg Katzer
Georg Matthias Monn
Georg Muffat
Georg Neumark
Georg Philipp Telemann
Georg Reutter
Georg Rhau
Georg von Bertouch
Georg von Pasterwitz
Georg Österreich
George Alexander Lee
George Alexander Macfarren
George Alexander Osborne
George Antheil
George Benjamin
George Botsford
George Butterworth
George C. Baker
George Crumb
George Dreyfus
George Dyson
George Enescu
George Fenton
George Frederick Bristow
George Frideric Handel
George Gershwin
George James Webb
George Jeffreys
George Kirbye
George Linley
George Linstead
George Lloyd
George Loder
George M. Cohan
George O'Kelly
George Onslow
George Perle
George Perry
George Pinto
George Rochberg
George S. Clinton
George Stansbury
George Stephănescu
George Strong
George Thalben-Ball
George Tolhurst
George Walker
George Whitefield Chadwick
George William Torrance
George de La Hèle
Georges Aperghis
Georges Auric
Georges Bizet
Georges Boulanger
Georges Dandelot
Georges Lamothe
Georges Lentz
Georges Moustaki
Georges Pfeiffer
Georges Tzipine
Georgi Minchev
Georgia Spiropoulos
Georgs Pelēcis
Georgy Catoire
Georgy L'vovich Katuar
Georgy Sviridov
Gerald Barry
Gerald Finzi
Gerard Victory
Gerard von Brucken Fock
Gerd Kühr
Gerhard Bronner
Gerhard Präsent
Germaine Tailleferre
German Galynin
Gershon Kingsley
Gertrude van den Bergh
Gheorghi Arnaoudov
Ghiselin Danckerts
Giaches de Wert
Giacinto Scelsi
Giacobbe Cervetto
Giacomo Antonio Perti
Giacomo Carissimi
Giacomo Facco
Giacomo Fogliano
Giacomo Gotifredo Ferrari
Giacomo Meyerbeer
Giacomo Puccini
Giacomo Rust
Giacomo Tritto
Gian Carlo Menotti
Gian Francesco Malipiero
Gian Francesco de Majo
Gian Paolo Chiti
Gianmatteo Asola
Gideon Klein
Gil Scott-Heron
Gilad Hochman
Gilbert Amy
Gilbert Banester
Gilbert Bécaud
Giles Farnaby
Giles Swayne
Gilles Binchois
Gilles Joye
Gilles Jullien
Gilles Mureau
Gillian Bibby
Gillian Whitehead
Ginés de Boluda
Gioacchino Cocchi
Gioachino Rossini
Giorgio Battistelli
Giorgio Federico Ghedini
Giorgio Mainerio
Giorgio Moroder
Gioseffo Guami
Gioseffo Zarlino
Gioseppe Caimo
Giovanna Bruna Baldacci
Giovanni Alberto Ristori
Giovanni Andrea Bontempi
Giovanni Animuccia
Giovanni Antonio Pandolfi Mealli
Giovanni Antonio Rigatti
Giovanni Artusi
Giovanni Bassano
Giovanni Battista Bassani
Giovanni Battista Bianchi
Giovanni Battista Brevi
Giovanni Battista Buonamente
Giovanni Battista Cirri
Giovanni Battista Conforti
Giovanni Battista Draghi
Giovanni Battista Fasolo
Giovanni Battista Fontana
Giovanni Battista Granata
Giovanni Battista Grillo
Giovanni Battista Martini
Giovanni Battista Pergolesi
Giovanni Battista Pescetti
Giovanni Battista Polledro
Giovanni Battista Riccio
Giovanni Battista Rossi
Giovanni Battista Sammartini
Giovanni Battista Somis
Giovanni Battista Treviso
Giovanni Battista Viotti
Giovanni Battista Vitali
Giovanni Benedetto Platti
Giovanni Bernardino Nanino
Giovanni Bianchi
Giovanni Bononcini
Giovanni Bottesini
Giovanni Buonaventura Viviani
Giovanni Carlo Maria Clari
Giovanni D'Anzi
Giovanni Dragoni
Giovanni Felice Sances
Giovanni Ferretti
Giovanni Francesco Anerio
Giovanni Gabrieli
Giovanni Giacomo Gastoldi
Giovanni Giorgi
Giovanni Legrenzi
Giovanni Lorenzo Lulier
Giovanni Marco Rutini
Giovanni Maria Bononcini
Giovanni Maria Ruggieri
Giovanni Maria Trabaci
Giovanni Martino Cesare
Giovanni Mazzuoli
Giovanni Pacini
Giovanni Paisiello
Giovanni Paolo Cima
Giovanni Paolo Colonna
Giovanni Picchi
Giovanni Pierluigi da Palestrina
Giovanni Pietro Berti
Giovanni Porta
Giovanni Priuli
Giovanni Punto
Giovanni Rovetta
Giovanni Sgambati
Giovanni Sollima
Giovanni Valentini
Giovanni Zamboni
Giovanni da Cascia
Giovanni de Macque
Girolamo Abos
Girolamo Besozzi
Girolamo Cavazzoni
Girolamo Conversi
Girolamo Diruta
Girolamo Donnini
Girolamo Frescobaldi
Giselher Klebe
Gisèle Barreau
Giulio Belli
Giulio Briccialdi
Giulio Caccini
Giulio Cesare Monteverdi
Giulio Fiesco
Giulio Litta
Giulio Regondi
Giulio Viozzi
Giuseppe Aldrovandini
Giuseppe Antonio Brescianello
Giuseppe Antonio Capuzzi
Giuseppe Apolloni
Giuseppe Avitrano
Giuseppe Baini
Giuseppe Becce
Giuseppe Besozzi
Giuseppe Cambini
Giuseppe Demachi
Giuseppe Farinelli
Giuseppe Ferlendis
Giuseppe Gariboldi
Giuseppe Gazzaniga
Giuseppe Giordani
Giuseppe Lillo
Giuseppe Maria Orlandini
Giuseppe Martucci
Giuseppe Matteo Alberti
Giuseppe Ottavio Pitoni
Giuseppe Persiani
Giuseppe Sammartini
Giuseppe Sarti
Giuseppe Scarlatti
Giuseppe Sinopoli
Giuseppe Tartini
Giuseppe Torelli
Giuseppe Valentini
Giuseppe Verdi
Giuseppe de Majo
Giuseppe de Rossi
Giya Kancheli
Glenn Branca
Glenn Gould
Glenn Miller
Gloria Coates
Goffredo Petrassi
Goran Bregović
Gordon Getty
Gordon Hamilton
Gordon Jacob
Gordon Mumma
Gordon Sherwood
Gottfried August Homilius
Gottfried Finger
Gottfried Heinrich Bach
Gottfried Heinrich Stölzel
Gottfried Rieger
Gottfried Scheidt
Gottfried von Einem
Gottlieb Muffat
Grace Williams
Graciela Agudelo
Graeme Koehne
Graham Fitkin
Graham Waterhouse
Granville Bantock
Graziella Concas
Grażyna Bacewicz
Greg Sandow
Gregor Aichinger
Gregor Joseph Werner
Gregorio Allegri
Gregory Short
Grigoras Dinicu
Grzegorz Gerwazy Gorczycki
Gráinne Mulvey
Guglielmo Ebreo da Pesaro
Guglielmo Zuelli
Gui Mallon
Guido Alberto Fano
Guilielmus Messaus
Guillaume Bouzignac
Guillaume Costeley
Guillaume Dufay
Guillaume Faugues
Guillaume Landré
Guillaume Legrant
Guillaume Lekeu
Guillaume Minoret
Guillaume de Machaut
Guillaume-Gabriel Nivers
Guillermo Uribe Holguín
Gunnar Berg
Gunnar Johansen
Gunther Schuller
Gustav Düben
Gustav Ernesaks
Gustav Gunsenheimer
Gustav Holst
Gustav Jenner
Gustav Mahler
Gustav Merkel
Gustave Charpentier
Gustave Doret
Gustavo Becerra-Schmidt
Guus Janssen
Guy Ropartz
Guy Woolfenden
Guy de Lioncourt
Gwyneth Van Anden Walker
György Kurtág
György Ligeti
György Ránki
Gérard Grisey
Gérard Masson
Gérard Pape
Géry de Ghersem
Géza Frid
Gösta Neuwirth
Gösta Nystroem
Günter Kochan
Günter Raphael
H. Leslie Adams
Hajime Mizoguchi
Hakon Børresen
Hal Hopson
Hamilton Harty
Hamish MacCunn
Hank Ballard
Hannibal Lokumbe
Hanns Eisler
Hans Abrahamsen
Hans Bottermund
Hans Brachrogge
Hans Buchner
Hans Christian Lumbye
Hans Erich Apostel
Hans Gerle
Hans Gál
Hans Henkemans
Hans Huber
Hans Judenkünig
Hans Kotter
Hans Krása
Hans Kugelmann
Hans Lang
Hans Leo Hassler
Hans Otte
Hans Pfitzner
Hans Redlich
Hans Rott
Hans Schläger
Hans Stadlmair
Hans Uwe Hielscher
Hans Vogt
Hans Werner Henze
Hans Zender
Hans Zimmer
Hans von Koessler
Hans-Joachim Hespos
Hans-Martin Linde
Harald Genzmer
Harald Sigurd Johan Sæverud
Haris Xanthoudakis
Harold Arlen
Harold Budd
Harold Truscott
Harriet Browne
Harriett Abrams
Harris Jayaraj
Harrison Birtwistle
Harry Burleigh
Harry Dacre
Harry Gregson-Williams
Harry Lawrence Freeman
Harry Partch
Harry Robertson
Harry Somers
Harry Warren
Hart Pease Danks
Harvey Worthington Loomis
Haskell Small
Hatto Ständer
Havelock Nelson
Havergal Brian
Hayne van Ghizeghem
Healey Willan
Hector Berlioz
Hedwige Chrétien
Heidi Baader-Nobs
Heikki Aaltoila
Heimo Erbse
Heino Eller
Heinrich Albert
Heinrich Bach
Heinrich Baermann
Heinrich Berté
Heinrich Ehrlich
Heinrich Finck
Heinrich Ignaz Franz von Biber
Heinrich Isaac
Heinrich Lichner
Heinrich Marschner
Heinrich Reinhardt
Heinrich Scheidemann
Heinrich Schenker
Heinrich Schwemmer
Heinrich Schütz
Heinrich Strecker
Heinrich Sutermeister
Heinrich Wilhelm Ernst
Heinrich Zöllner
Heinrich von Herzogenberg
Heinz Holliger
Heinz Karl Gruber
Heinz Werner Zimmermann
Heinz Winbeck
Heinz Wunderlich
Heitor Villa-Lobos
Helen Blackwood
Helen Bowater
Helen Tobias-Duesberg
Helmut Barbe
Helmut Lachenmann
Hendrik Andriessen
Henk Badings
Henning Christiansen
Henning Dedekind
Henri Bertini
Henri Besozzi
Henri Brod
Henri Büsser
Henri Casadesus
Henri Desmarest
Henri Du Mont
Henri Duparc
Henri Dutilleux
Henri François Joseph Vieuxtemps
Henri Gobbi
Henri Lazarof
Henri Marteau
Henri Moreau
Henri Pousseur
Henri Rabaud
Henri Sauguet
Henri Tomasi
Henri Warnots
Henri-Guillaume Hamal
Henri-Jacques de Croes
Henri-Joseph Rigel
Henri-Montan Berton
Henrico Albicastro
Henriette van den Boorn-Coclet
Henrique Oswald
Henriëtte Bosmans
Henry Abyngdon
Henry Aldrich
Henry Balfour Gardiner
Henry Barraud
Henry Brant
Henry Carey
Henry Charles Litolff
Henry Cowell
Henry Eccles
Henry Eichheim
Henry Fillmore
Henry Hiles
Henry Holden Huss
Henry Holmes
Henry Kimball Hadley
Henry Lawes
Henry Leslie
Henry Mancini
Henry Purcell
Henry Rowley Bishop
Henry VIII
"Henry VIII, King of England"
Henry Westrop
Henryk Górecki
Henryk Wieniawski
Herbert Blendinger
Herbert Brün
Herbert Howells
Herbert Hughes
Herbert Stothart
Herbert Sumsion
Herbert Windt
Herman Bellstedt
Herman Bemberg
Herman Berlinski
Herman David Koppel
Hermann Ambrosius
Hermann Bischoff
Hermann Finck
Hermann Goetz
Hermann Raupach
Hermann Reutter
Hermann Zilcher
Hernando Franco
Hernando de Cabezón
Hiba Kawas
Hieronymus Praetorius
Hildegard of Bingen
Hilding Rosenberg
Hildur Guðnadóttir
Hippolyte Monpou
Hiroyuki Sawano
Hisato Ohzawa
Hoagy Carmichael
Holger Czukay
Honoré Langlé
Hope Temple
Horatio William Parker
Horațiu Rădulescu
Hormoz Farhat
Hoste da Reggio
Houston Collisson
Howard Boatwright
Howard Brockway
Howard Ferguson
Howard Goodall
Howard Hanson
Howard J. Buss
Howard Shore
Howard Skempton
Huang Ruo
Hubert Bath
Hubert Klyne Headley
Hubert Waelrant
Hugh Aston
Hugh Davies
Hugh Kellyk
Hugh Shrapnel
Hugh Wood
Hugo Adler
Hugo Alfvén
Hugo Becker
Hugo Distler
Hugo Kauder
Hugo Weisgall
Hugo Wolf
Hugo de Lantins
Humphrey Searle
Hyacinthe Jadin
Hyo-Won Woo
Héctor Ayala
Iain Farrington
Iain Hamilton
Ian Munro
Ian Venables
Ian Wilson
Iannis Xenakis
Ib Nørholm
Ignace Leybach
Ignacio Cervantes
Ignacy Feliks Dobrzyński
Ignacy Jan Paderewski
Ignatius de Orellana
Ignatz Waghalter
Ignaz Assmayer
Ignaz Fränzl
Ignaz Holzbauer
Ignaz Lachner
Ignaz Moscheles
Ignaz Pleyel
Ignaz Walter
Ignaz von Seyfried
Ignazio Albertini
Ignazio Donati
Ignazio Pollice
Igor Markevitch
Igor Stravinsky
Ildebrando Pizzetti
Ilkka Kuusisto
Ina Boyle
Ingeborg von Bronsart
Ingemar Liljefors
Ingolf Dahl
Ingrid Stölzel
Ingvar Lidholm
Innocentio Alberti
Iosif Andriasov
Ippolito Chamaterò
Ippolito Ciera
Iris ter Schiphorst
Irmin Schmidt
Irving Berlin
Irving Fine
Irénée Berge
Isaac Albéniz
Isaac Nathan
Isaac Posch
Isaak Dunayevsky
Isabel Aretz
Isabella Leonarda
Isador Goodman
Isang Yun
Isidora Žebeljan
Isidore de Lara
István Láng
István Thomán
Italo Montemezzi
Iva Bittová
Ivan Khandoshkin
Ivan Lukačić
Ivan Mane Jarnović
Ivan Nebesnyy
Ivan Tcherepnin
Ivan Vïshnegradsky
Ivan Wyschnegradsky
Ivan Zajc
Ivana Loudová
Ivo Tijardović
Ivor Atkins
Ivor Gurney
Ivor Novello
Iván Erőd
Izabella Arazova
J. Ryan Garber
Jaakko Mäntyjärvi
Jacek Różycki
Jack Beaver
Jack Beeson
Jack Body
Jack Gallagher
Jack Stamp
Jackie Gleason
Jacob Avshalomov
Jacob Clemens non Papa
Jacob Druckman
Jacob Gade
Jacob Niclas Ahlström
Jacob Obrecht
Jacob Praetorius
Jacob Regnart
Jacob Senleches
Jacob Weinberg
Jacob ter Veldhuis
Jacob van Eyck
Jacobo Ficher
Jacobo Palm
Jacobus Barbireau
Jacobus Gallus
Jacobus Vaet
Jacobus Vide
Jacobus de Kerle
Jacopo Melani
Jacopo Peri
Jacqueline Fontyn
Jacques Arcadelt
Jacques Armand
Jacques Aubert
Jacques Boyvin
Jacques Brel
Jacques Buus
Jacques Champion de Chambonnières
Jacques Duphly
Jacques Féréol Mazas
Jacques Gallot
Jacques Gaultier
Jacques Hétu
Jacques Ibert
Jacques Loeillet
Jacques Offenbach
Jacques de Gouy
Jacques de Saint-Luc
Jacques-Christophe Naudot
Jacques-Martin Hotteterre
Jacques-Nicolas Lemmens
Jacquet de Berchem
Jacquet de Mantua
Jaehyuck Choi
Jake Heggie
Jake Runestad
Jakob Dont
Jakob Haibel
Jakob Rosenhain
Jakob van Domselaer
Jakov Gotovac
Jakub Jan Ryba
James Cohn
James Di Pasquale
James Dillon
James Douglas
James Francis Brown
James Hannigan
James Hewitt
James Hook
James Horner
James Lentini
James Lynam Molloy
James Lyon 
James MacMillan
James Nares
James Oswald
James P. Carrell
James Paisible
James Penberthy
James Rolfe
James Tenney
James Whitbourn
James Wilson
James Young
Jan Adam Reincken
Jan August Vitásek
Jan Bach
Jan Brandts Buys
Jan Dismas Zelenka
Jan Francisci
Jan Gerard Palm
Jan Hammer
Jan Håkan Åberg
Jan Josef Ignác Brentner
Jan Kalivoda
Jan Koetsier
Jan Křtitel Kuchař
Jan Ladislav Dussek
Jan Müller-Wieland
Jan Nepomuk Škroup
Jan Pieterszoon Sweelinck
Jan Sandström
Jan Swafford
Jan Vriend
Jan Václav Voříšek
Jan Zach
Jan van Gilse
Jan z Lublina
Jane O'Leary
Janet Beat
Janet Maguire
Jani Christou
Jani Golob
Janice Giteck
Jaromír Weinberger
Jaroslav Krček
Jarosław Kukulski
Jason Bare
Jason Kao Hwang
Jason Kouchak
Javier Álvarez
Jay Greenberg
Jean Absil
Jean Ancot
Jean Balissat
Jean Balthasar Tricklir
Jean Baptiste Senaillé
Jean Barraqué
Jean Barrière
Jean Becker
Jean Berger
Jean Braconnier
Jean Courtois
Jean Cras
Jean Eichelberger Ivey
Jean Françaix
Jean Gilbert
Jean Gilles
Jean Guillou
Jean Hubeau
Jean Huré
Jean Japart
Jean Kurt Forest
Jean Langlais
Jean Lhéritier
Jean Maillard
Jean Michel Jarre
Jean Mouton
Jean Paul Egide Martini
Jean Richafort
Jean Rivier
Jean Roger-Ducasse
Jean Rogister
Jean Sibelius
Jean Titelouze
Jean Vallerand
Jean de Latre
Jean-Adam Guilain
Jean-Baptiste Accolay
Jean-Baptiste Arban
Jean-Baptiste Besard
Jean-Baptiste Boësset
Jean-Baptiste Bréval
Jean-Baptiste Drouard de Bousset
Jean-Baptiste Forqueray
Jean-Baptiste Krumpholz
Jean-Baptiste Lemoyne
Jean-Baptiste Loeillet de Ghent
Jean-Baptiste Loeillet of London
Jean-Baptiste Lully
Jean-Baptiste Masse
Jean-Baptiste Moreau
Jean-Baptiste Morin
Jean-Baptiste Moyne
Jean-Baptiste Rey
Jean-Baptiste Singelée
Jean-Baptiste Stuck
Jean-Chrisostome Hess
Jean-Claude Amiot
Jean-Claude Éloy
Jean-Delphin Alard
Jean-François Dandrieu
Jean-François Le Sueur
Jean-Frédéric Edelmann
Jean-Féry Rebel
Jean-Georges Kastner
Jean-Henri d'Anglebert
Jean-Jacques Beauvarlet-Charpentier
Jean-Jacques Rousseau
Jean-Joseph Cassanéa de Mondonville
Jean-Joseph Fiocco
Jean-Joseph Mouret
Jean-Louis Duport
Jean-Louis Lully
Jean-Marie Leclair
Jean-Marie Leclair the younger
Jean-Michel Damase
Jean-Michel Defaye
Jean-Nicolas Geoffroy
Jean-Pascal Beintus
Jean-Philippe Rameau
Jean-Pierre Solié
Jean-Théodore Radoux
Jean-Xavier Lefèvre
Jean-Yves Bosseur
Jeanne Behrend
Jeanne Beijerman-Walraven
Jeanne Demessieux
Jef Maes
Jeff Danna
Jeffrey Lewis
Jehan Alain
Jehan Fresneau
Jehan Vaillant
Jehan de Lescurel
Jelly Roll Morton
Jennifer Higdon
Jennifer Thomas 
Jennifer Walshe
Jens Bjerre Jacobsen
Jens Joneleit
Jens Josef
Jenő Hubay
Jenő Huszka
Jeremiah Clarke
Jeremy Beck
Jeremy Dale Roberts
Jeremy Soule
Jeremy Zuckerman
Jeroen Tel
Jerome Kern
Jerome Moross
Jerome de Bromhead
Jeronimas Kačinskas
Jerry Amper Dadap
Jerry Goldsmith
Jerry Leiber
Jerry Ross
Jesús Arámbarri
Jesús Guridi
Jhan Gero
Jheronimus de Clibano
Jim Johnston
Jim Steinman
Jimmy Lopez
Jimmy Webb
Jindřich Feld
Jiří Hudec
Jiří Pauer
Joachim Albertini
Joachim Andersen
Joachim Nicolas Eggert
Joachim Raff
Joachim Thibault de Courville
Joachim van den Hove
Joan Albert Amargós
Joan Ambrosio Dalza
Joan Baptista Comes
Joan Baptista Pla
Joan Brudieu
Joan Cererols
Joan Lamote de Grignon
Joan Pau Pujol
Joan Tower
Joan Trimble
Joanna Bruzdowicz
Joanna Forbes L'Estrange
Joannes Baptista Dolar
Joannes Florentius a Kempis
Joaquín Rodrigo
Joaquín Turina
Joby Talbot
Jocelyne Binet
Joe Cutler
Joe Dolce
Joe Hisaishi
Joelle Wallach
Johan Agrell
Johan Bartholdy
Johan Daniel Berlin
Johan Fredrik Berwald
Johan Halvorsen
Johan Helmich Roman
Johan Henrik Freithoff
Johan Peter Emilius Hartmann
Johan Svendsen
Johan Wagenaar
Johan Wikmanson
Johan de Meij
Johann Abraham Nüske
Johann Abraham Peter Schulz
Johann Adam Birkenstock
Johann Adam Hiller
Johann Adolph Hasse
Johann Adolph Scheibe
Johann Andreas Amon
Johann Andreas Herbst
Johann André
Johann Anton André
Johann Anton Losy
Johann Balthasar König
Johann Baptist Cramer
Johann Baptist Georg Neruda
Johann Baptist Schenk
Johann Baptist Wanhal
Johann Baptist Wendling
Johann Bernhard Bach
Johann Bernhard Bach 
Johann Brandl
Johann Caspar Ferdinand Fischer
Johann Caspar Kerll
Johann Caspar Vogler
Johann Christian Bach
Johann Christian Friedrich Haeffner
Johann Christian Kittel
Johann Christian Lobe
Johann Christoph Altnickol
Johann Christoph Bach
Johann Christoph Friedrich Bach
Johann Christoph Kellner
Johann Christoph Pepusch
Johann Christoph Pez
Johann Christoph Pezel
Johann Christoph Rothe
Johann Crüger
Johann David Heinichen
Johann Erasmus Kindermann
Johann Ernst Altenburg
Johann Ernst Bach
Johann Ernst Eberlin
Johann Ernst Galliard
Johann Evangelist Brandl
Johann Fischer
Johann Franz Xaver Sterkel
Johann Friedrich Agricola
Johann Friedrich Alberti
Johann Friedrich Daube
Johann Friedrich Doles
Johann Friedrich Fasch
Johann Friedrich Peter
Johann Friedrich Reichardt
Johann Georg Ahle
Johann Georg Albrechtsberger
Johann Georg Benda
Johann Georg Ebeling
Johann Georg Heinrich Backofen
Johann Georg Lickl
Johann Georg Pisendel
Johann Gottfried Eckard
Johann Gottfried Müthel
Johann Gottfried Piefke
Johann Gottfried Walther
Johann Gottlieb Goldberg
Johann Gottlieb Graun
Johann Gottlieb Janitsch
Johann Gottlieb Naumann
Johann Grabbe
Johann Heinrich Buttstett
Johann Heinrich Schmelzer
Johann Hermann Schein
Johann Hugo von Wilderer
Johann Jakob Froberger
Johann Jakob Walther
Johann Joachim Quantz
Johann Joseph Abert
Johann Joseph Fux
Johann Kaspar Mertz
Johann Krieger
Johann Kuhnau
Johann Lorenz Bach
Johann Ludwig Bach
Johann Ludwig Krebs
Johann Mattheson
Johann Melchior Molter
Johann Michael Bach
Johann Nepomuk David
Johann Nepomuk Fuchs
Johann Nepomuk Hummel
Johann Nicolaus Bach
Johann Nicolaus Hanff
Johann Nikolaus Forkel
Johann Pachelbel
Johann Paul von Westhoff
Johann Peter Kellner
Johann Peter Pixis
Johann Peter Salomon
Johann Philipp Förtsch
Johann Philipp Kirnberger
Johann Philipp Krieger
Johann Rosenmüller
Johann Rudolf Zumsteeg
Johann Rudolph Ahle
Johann Samuel Drese
Johann Schelle
Johann Schobert
Johann Schop
Johann Sebastian Bach
Johann Sigismund Kusser
Johann Simon Mayr
Johann Speth
Johann Staden
Johann Stamitz
Johann Strauss
Johann Strauss I
Johann Strauss II
Johann Theile
Johann Theodor Römhild
Johann Tobias Krebs
Johann Ulrich Steigleder
Johann Valentin Meder
Johann Vierdanck
Johann Walter
Johann Wanning
Johann Wilhelm Drese
Johann Wilhelm Hertel
Johann Wilhelm Wilms
Johann Wolfgang Franck
Johanna Beyer
Johanna Bordewijk-Roepman
Johannes Alanus
Johannes Alfred Hultman
Johannes Bernardus van Bree
Johannes Brahms
Johannes Brassart
Johannes Cesaris
Johannes Ciconia
Johannes Cornago
Johannes Fedé
Johannes Frederik Fröhlich
Johannes Fritsch
Johannes Ghiselin
Johannes Haarklou
Johannes Hieronymus Kapsberger
Johannes Jeep
Johannes Kalitzke
Johannes Legrant
Johannes Lupi
Johannes Martini
Johannes Matelart
Johannes Matthias Sperger
Johannes Nucius
Johannes Ockeghem
Johannes Prioris
Johannes Pullois
Johannes Regis
Johannes Schenck
Johannes Schultz
Johannes Spech
Johannes Tapissier
Johannes Tinctoris
Johannes Verhulst
Johannes de Limburgia
Johannes de Quadris
Johannes de Stokem
John Abell
John Adams
John Addison
John Adson
John Akar
John Alden Carpenter
John Amner
John Andrew Stevenson
John Antes
John Antill
John Banister
John Baptiste Calkin
